name;artist;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;type;duration_ms;time_signature;id;html
As Long as You Love Me;Backstreet Boys;0.804;0.801;0;-4.892;01;0.0305;0.275;3.29e-05;0.215;0.826;98.12;;0221107;04;3UpS7kBnkVQYG13pDDFTC4;https://open.spotify.com/track/3UpS7kBnkVQYG13pDDFTC4
Fantasy;Mariah Carey;0.669;0.727;07;-7.588;01;0.0353;0.139;0.0;0.123;0.807;102.322;;0243493;04;6xkryXuiZU360Lngd4sx13;https://open.spotify.com/track/6xkryXuiZU360Lngd4sx13
Black or White - Single Version;Michael Jackson;0.741;0.894;04;-3.826;01;0.0496;0.0814;0.0527;0.089;0.96;114.879;;0202853;04;2Cy7QY8HPLk925AyNAt6OG;https://open.spotify.com/track/2Cy7QY8HPLk925AyNAt6OG
The King of Wishful Thinking;Go West;0.669;0.868;0;-7.377;01;0.0527;0.033;0.0;0.0991;0.913;107.885;;024176;04;4UQLQJu3DNvVkMVglwElU2;https://open.spotify.com/track/4UQLQJu3DNvVkMVglwElU2
"""Baby I Love Your Way""";Big Mountain;0.651;0.747;01;-7.269;0;0.0699;0.0528;0.0;0.207;0.776;147.518;;024952;04;2le9fblYnfoLr9dkZIsJUa;https://open.spotify.com/track/2le9fblYnfoLr9dkZIsJUa
...Baby One More Time;Britney Spears;0.759;0.699;0;-5.745;0;0.0307;0.202;0.000131;0.443;0.907;92.96;;0211067;04;3MjUtNVVq3C8Fn0MP3zhXa;https://open.spotify.com/track/3MjUtNVVq3C8Fn0MP3zhXa
2 Become 1;Spice Girls;0.646;0.665;06;-7.878;01;0.0268;0.326;1.97e-05;0.238;0.7;143.966;;0241027;04;36AWdhZIGLUTkWpJDhe7va;https://open.spotify.com/track/36AWdhZIGLUTkWpJDhe7va
I'd Do Anything For Love (But I Won't Do That) - Single Edit;Meat Loaf;0.419;0.672;02;-6.353;01;0.092;0.623;0.0;0.412;0.304;105.212;;0316467;04;391CwgcBxvUHmEKda2b5In;https://open.spotify.com/track/391CwgcBxvUHmEKda2b5In
Only Wanna Be with You;Hootie & The Blowfish;0.49;0.873;06;-5.861;01;0.0355;0.107;5.19e-06;0.118;0.513;103.272;;0229587;04;1OFKUn2VLafrHj7ybnap0Q;https://open.spotify.com/track/1OFKUn2VLafrHj7ybnap0Q
"""Because You Loved Me (Theme from """"Up Close and Personal"""")""";Céline Dion;0.614;0.466;01;-9.881;01;0.0327;0.314;0.0;0.099;0.178;119.916;;0273667;04;1NOeZ7ZIVKMebuza26rofd;https://open.spotify.com/track/1NOeZ7ZIVKMebuza26rofd
Moving on Up;M People;0.899;0.857;0;-6.128;0;0.037;0.0499;0.0299;0.112;0.961;125.072;;0215533;04;6vGW3d8X48CBaLdU0PQbey;https://open.spotify.com/track/6vGW3d8X48CBaLdU0PQbey
You'll Be In My Heart;Phil Collins;0.568;0.748;08;-6.523;01;0.0298;0.0572;4.48e-06;0.0932;0.615;96.699;;02584;04;0LXosXV9ZvmzIpzUsOMuLv;https://open.spotify.com/track/0LXosXV9ZvmzIpzUsOMuLv
No Matter What;Boyzone;0.701;0.416;07;-9.429;01;0.0247;0.165;0.0;0.13;0.555;92.715;;0274267;04;6SLLoLPDg6XALqgCs9rBX3;https://open.spotify.com/track/6SLLoLPDg6XALqgCs9rBX3
Sweetest Thing - The Single Mix;U2;0.534;0.605;0;-7.096;01;0.0352;0.0941;4.35e-05;0.198;0.558;142.24;;018316;04;4AOuWMwBYlZ96c07ye2w27;https://open.spotify.com/track/4AOuWMwBYlZ96c07ye2w27
Breakfast At Tiffany's;Deep Blue Something;0.624;0.826;02;-5.534;01;0.0287;0.113;0.0;0.0938;0.526;110.368;;0257187;04;3GpdNg7Krt9vjc6tgDoKe1;https://open.spotify.com/track/3GpdNg7Krt9vjc6tgDoKe1
I Love You Always Forever;Donna Lewis;0.744;0.453;05;-11.977;01;0.0348;0.627;0.421;0.0898;0.122;103.773;;023996;04;1PEqh7awkpuepLBSq8ZwqD;https://open.spotify.com/track/1PEqh7awkpuepLBSq8ZwqD
"""I'll Be There (feat. Trey Lorenz) - Live at MTV Unplugged Kaufman Astoria StuLive at MTV Unplugged Kaufman Astoria Studios New York - March 1992dios New York - March 1992""";Mariah Carey;0.216;0.544;05;-8.132;01;0.0431;0.663;0.0;0.882;0.301;75.017;;026424;04;2fXNIyzcOjc5Otknzsfi2O;https://open.spotify.com/track/2fXNIyzcOjc5Otknzsfi2O
"""Baby Baby""";Amy Grant;0.702;0.901;01;-4.45;01;0.0264;0.426;0.00153;0.0368;0.919;97.862;;0236973;04;3IDsegNBHC4pjGCOMTQYlU;https://open.spotify.com/track/3IDsegNBHC4pjGCOMTQYlU
Strong Enough;Cher;0.593;0.923;0;-6.19;01;0.101;0.0495;0.0;0.29;0.587;124.862;;0224;04;144JMbvbR5txNzoZ112wo4;https://open.spotify.com/track/144JMbvbR5txNzoZ112wo4
"""Circle of Life - From """"The Lion King""""/Soundtrack Version""";Elton John;0.3;0.387;01;-15.321;01;0.0331;0.264;0.215;0.106;0.137;160.587;;02916;04;5vKkaZHPzuqQheytfKuXzp;https://open.spotify.com/track/5vKkaZHPzuqQheytfKuXzp
Out Of Reach;Gabrielle;0.51;0.48;011;-6.567;01;0.0452;0.503;0.0;0.106;0.496;182.862;;0196987;04;0HKD13PLq2WicViBBhSrOl;https://open.spotify.com/track/0HKD13PLq2WicViBBhSrOl
Relight My Fire (feat. Lulu);Take That;0.653;0.943;09;-7.315;01;0.0515;0.0379;0.0;0.0989;0.925;122.586;;025176;04;1EflNuGtIko1YjBAmbZAQr;https://open.spotify.com/track/1EflNuGtIko1YjBAmbZAQr
Over My Shoulder;Mike & The Mechanics;0.631;0.826;05;-7.856;0;0.0322;0.126;0.0;0.0648;0.82;92.353;;02172;04;0U9TKK9GYryei6Vn45TEdH;https://open.spotify.com/track/0U9TKK9GYryei6Vn45TEdH
Bring It All Back;S Club 7;0.679;0.903;04;-4.914;01;0.0463;0.333;0.0;0.372;0.872;108.114;;02136;04;3v0uXfyMEZ1lGvBOv1Y4ar;https://open.spotify.com/track/3v0uXfyMEZ1lGvBOv1Y4ar
Can You Feel the Love Tonight;Elton John;0.309;0.275;01;-12.612;01;0.0332;0.867;0.000408;0.11;0.161;123.865;;024128;04;4f6jZRNyjZQ8ltv1txgZUG;https://open.spotify.com/track/4f6jZRNyjZQ8ltv1txgZUG
Let Me Entertain You;Robbie Williams;0.478;0.965;01;-5.022;01;0.0642;0.000169;0.00251;0.0854;0.347;125.152;;0262;04;0SLtqCrXBRrnkxSOMA3X4W;https://open.spotify.com/track/0SLtqCrXBRrnkxSOMA3X4W
Always Be My Baby;Mariah Carey;0.65;0.531;04;-8.335;01;0.0364;0.457;0.0;0.249;0.487;78.946;;0258133;04;2aBxt229cbLDOvtL7Xbb9x;https://open.spotify.com/track/2aBxt229cbLDOvtL7Xbb9x
Let's Get Loud;Jennifer Lopez;0.82;0.937;05;-4.81;0;0.0542;0.139;7.51e-05;0.325;0.922;131.006;;0238227;04;6kQz6t5z1FK4uohPh8Kd73;https://open.spotify.com/track/6kQz6t5z1FK4uohPh8Kd73
All I Wanna Do;Sheryl Crow;0.82;0.528;09;-11.179;01;0.0321;0.111;0.0186;0.257;0.931;120.091;;0272107;04;3ZpQiJ78LKINrW9SQTgbXd;https://open.spotify.com/track/3ZpQiJ78LKINrW9SQTgbXd
A Whole New World (Aladdin's Theme);Peabo Bryson;0.538;0.189;02;-17.13;01;0.0344;0.636;0.0;0.174;0.161;107.829;;02504;04;7fLkHVJAJLENmSvhrEHZxV;https://open.spotify.com/track/7fLkHVJAJLENmSvhrEHZxV
You Gotta Be;Des'ree;0.623;0.669;0;-9.985;01;0.0412;0.211;3.2e-06;0.111;0.492;94.028;;02452;04;6CU0zWIWVTEnmWpSjVHM93;https://open.spotify.com/track/6CU0zWIWVTEnmWpSjVHM93
There She Goes;The La's;0.533;0.761;07;-10.632;01;0.0298;0.013;0.829;0.207;0.917;122.777;;0162187;04;4c6vZqYHFur11FbWATIJ9P;https://open.spotify.com/track/4c6vZqYHFur11FbWATIJ9P
C'est La Vie;B*Witched;0.705;0.936;07;-5.109;01;0.0306;0.0978;0.000124;0.0506;0.939;109.004;;0173693;04;0P6CPJrNJ1Zt755CQTWg3S;https://open.spotify.com/track/0P6CPJrNJ1Zt755CQTWg3S
I Knew I Loved You;Savage Garden;0.61;0.497;09;-9.88;01;0.0279;0.32;6.11e-05;0.0884;0.739;85.031;;025036;04;6nozDLxeL0TE4MS9GqYU1v;https://open.spotify.com/track/6nozDLxeL0TE4MS9GqYU1v
Quit Playing Games (With My Heart);Backstreet Boys;0.8;0.825;011;-6.552;0;0.034;0.0559;2.18e-06;0.141;0.903;100.035;;0232667;04;0Uqs7ilt5kGX9NzFDWTBrP;https://open.spotify.com/track/0Uqs7ilt5kGX9NzFDWTBrP
Never Ever;All Saints;0.738;0.541;01;-5.485;01;0.0311;0.559;0.0;0.0492;0.309;134.187;;0387573;04;7ziHnshbknkpFLDW5yGBjO;https://open.spotify.com/track/7ziHnshbknkpFLDW5yGBjO
Will You Be There - Single Version;Michael Jackson;0.413;0.626;06;-6.504;0;0.0735;0.511;0.000338;0.0845;0.435;82.971;;0220387;04;36O7qmyKLHpUY6WdWh8M5g;https://open.spotify.com/track/36O7qmyKLHpUY6WdWh8M5g
Dreams;Gabrielle;0.751;0.467;09;-13.652;01;0.036;0.173;0.0;0.217;0.568;98.783;;0222773;04;4rV3AYCf4BBBCkIpyLPwUP;https://open.spotify.com/track/4rV3AYCf4BBBCkIpyLPwUP
Life Is A Highway;Tom Cochrane;0.683;0.897;05;-3.455;01;0.0465;0.0457;5.18e-06;0.286;0.752;103.051;;026608;04;7jIFGkTBIK1UwWaEXMW2Nh;https://open.spotify.com/track/7jIFGkTBIK1UwWaEXMW2Nh
I Will Always Love You;Whitney Houston;0.332;0.214;04;-12.518;01;0.0349;0.845;5.62e-06;0.0839;0.11;67.531;;0271093;04;4eHbdreAnSOrDDsFfc4Fpm;https://open.spotify.com/track/4eHbdreAnSOrDDsFfc4Fpm
I Swear;All-4-One;0.532;0.407;06;-9.658;0;0.0233;0.235;0.0;0.117;0.23;83.207;;0259853;04;4WUnM4KNZ0kjp0CUeoyOnS;https://open.spotify.com/track/4WUnM4KNZ0kjp0CUeoyOnS
Waterfalls;TLC;0.769;0.505;01;-7.345;01;0.0829;0.311;7.49e-05;0.0777;0.757;171.804;;0279507;04;6qspW4YKycviDFjHBOaqUY;https://open.spotify.com/track/6qspW4YKycviDFjHBOaqUY
"""Show Me Heaven - From """"Days Of Thunder""""""";Maria McKee;0.5;0.455;08;-10.483;01;0.0261;0.136;0.00363;0.0646;0.563;155.935;;022992;04;1umFfZGw8bsBd1a0fLTQI3;https://open.spotify.com/track/1umFfZGw8bsBd1a0fLTQI3
Hero;Mariah Carey;0.501;0.378;04;-9.37;01;0.029;0.735;0.0;0.119;0.178;119.987;;0257733;04;4FCb4CUbFCMNRkI6lYc1zI;https://open.spotify.com/track/4FCb4CUbFCMNRkI6lYc1zI
Friday I'm In Love;The Cure;0.526;0.763;0;-12.663;0;0.0341;0.00126;6.75e-05;0.359;0.514;136.205;;021516;04;4QlzkaRHtU8gAdwqjWmO8n;https://open.spotify.com/track/4QlzkaRHtU8gAdwqjWmO8n
Say You'll Be There;Spice Girls;0.726;0.679;01;-6.219;01;0.0473;0.0149;1.49e-06;0.0837;0.751;107.02;;0235973;04;1yTQ39my3MoNROlFw3RDNy;https://open.spotify.com/track/1yTQ39my3MoNROlFw3RDNy
"""All For Love - From """"The Three Musketeers""""""";Bryan Adams;0.408;0.569;02;-6.237;01;0.029;0.19;0.0;0.126;0.146;74.835;;0283707;04;035aFnfIrO25Hy4PRP6GC7;https://open.spotify.com/track/035aFnfIrO25Hy4PRP6GC7
Vogue;Madonna;0.737;0.88;06;-6.449;01;0.0433;0.00379;0.00351;0.417;0.329;115.998;;0316813;04;27QvYgBk0CHOVHthWnkuWt;https://open.spotify.com/track/27QvYgBk0CHOVHthWnkuWt
Stars;Simply Red;0.716;0.818;07;-7.456;01;0.0256;0.154;0.000806;0.236;0.817;103.668;;02486;04;75CgD6l7K4qMzZrn4CbZqz;https://open.spotify.com/track/75CgD6l7K4qMzZrn4CbZqz
Livin' la Vida Loca;Ricky Martin;0.425;0.954;01;-3.756;0;0.0476;0.00414;0.0;0.0555;0.933;178.043;;024316;04;0Ph6L4l8dYUuXFmb71Ajnd;https://open.spotify.com/track/0Ph6L4l8dYUuXFmb71Ajnd
Iris;The Goo Goo Dolls;0.315;0.715;011;-8.072;0;0.0362;0.00125;7.97e-06;0.0942;0.497;155.925;;0289533;03;6Qyc6fS4DsZjB2mRW9DsQs;https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs
Who Do You Think You Are;Spice Girls;0.727;0.83;06;-6.658;0;0.0376;0.0226;0.00356;0.73;0.899;118.002;;0240707;04;1jI1aLmm5HTwiMtvsbwDJw;https://open.spotify.com/track/1jI1aLmm5HTwiMtvsbwDJw
Mysterious Girl - Radio Edit;Peter Andre;0.655;0.822;08;-5.755;01;0.211;0.14;0.0;0.298;0.859;171.983;;0217107;04;3GCpEbJzknVdpvx9WI03x3;https://open.spotify.com/track/3GCpEbJzknVdpvx9WI03x3
I'll Stand by You;Pretenders;0.438;0.606;07;-6.549;01;0.0305;0.3;4.49e-06;0.0754;0.266;133.822;;024076;04;3Nf8oGn1okobzjDcFCvT6n;https://open.spotify.com/track/3Nf8oGn1okobzjDcFCvT6n
(I Can't Help) Falling In Love With You;UB40;0.642;0.722;02;-13.031;01;0.0375;0.0444;0.00388;0.122;0.836;172.406;;020744;04;7ojJ4XvqBhBcteM0zjMebT;https://open.spotify.com/track/7ojJ4XvqBhBcteM0zjMebT
I Love Your Smile;Shanice;0.722;0.842;05;-8.745;0;0.126;0.00955;8.45e-06;0.178;0.751;93.954;;0257973;04;69mFxANpGyq9s69LqH3d9G;https://open.spotify.com/track/69mFxANpGyq9s69LqH3d9G
High;Lighthouse Family;0.664;0.622;01;-8.505;01;0.0253;0.0994;0.0738;0.112;0.614;102.342;;0310333;04;7zB3ZhA5v33pA4rCdKKGqq;https://open.spotify.com/track/7zB3ZhA5v33pA4rCdKKGqq
Say What You Want;Texas;0.633;0.841;04;-5.932;01;0.0702;0.2;0.0;0.396;0.803;95.888;;0233867;04;4MIB4aXVS0M0KNVcbQlyOP;https://open.spotify.com/track/4MIB4aXVS0M0KNVcbQlyOP
Crush;Jennifer Paige;0.733;0.706;01;-5.652;0;0.0292;0.0262;0.0;0.0881;0.598;115.04;;019996;04;6YXWauQKn5nQVhcC4KVplQ;https://open.spotify.com/track/6YXWauQKn5nQVhcC4KVplQ
Justified & Ancient;The KLF;0.628;0.953;01;-4.989;0;0.0626;0.00276;0.0132;0.427;0.515;111.134;;0228372;04;7E81YAfHOaSlnevLjKMghT;https://open.spotify.com/track/7E81YAfHOaSlnevLjKMghT
Bitch;Meredith Brooks;0.617;0.886;09;-5.953;01;0.055;0.0112;9.63e-05;0.0523;0.629;96.328;;025276;04;3i6qNxyVgIdUZTTi5m25EM;https://open.spotify.com/track/3i6qNxyVgIdUZTTi5m25EM
Weather With You;Crowded House;0.643;0.614;02;-12.878;01;0.0279;0.25;7.17e-06;0.214;0.891;93.982;;0224467;04;6tXnRSvuNgOq4QcxpIN54r;https://open.spotify.com/track/6tXnRSvuNgOq4QcxpIN54r
Kiss from a Rose;Seal;0.584;0.533;01;-7.11;0;0.0305;0.684;0.0;0.306;0.224;131.745;;0288427;03;0z5E34e7ZT3XKMYQNXh6tH;https://open.spotify.com/track/0z5E34e7ZT3XKMYQNXh6tH
How Deep Is Your Love;Take That;0.786;0.376;04;-14.285;01;0.0273;0.672;0.000611;0.186;0.437;99.992;;0221;04;7pUARNBq1Puwna5LrAhosi;https://open.spotify.com/track/7pUARNBq1Puwna5LrAhosi
No Scrubs;TLC;0.743;0.675;08;-4.267;0;0.0953;0.0251;0.000717;0.0685;0.59;92.909;;02144;04;1KGi9sZVMeszgZOWivFpxs;https://open.spotify.com/track/1KGi9sZVMeszgZOWivFpxs
I'm Outta Love - Radio Edit;Anastacia;0.761;0.716;01;-5.8;0;0.056;0.396;0.0;0.0771;0.649;119.41;;02454;04;2CaseM6BKvQpi6blK8nbxC;https://open.spotify.com/track/2CaseM6BKvQpi6blK8nbxC
She's The One;Robbie Williams;0.243;0.609;01;-8.451;01;0.0323;0.663;1.13e-05;0.221;0.333;166.668;;0258027;04;4lO57zZGFcj7vSY4QhfVDq;https://open.spotify.com/track/4lO57zZGFcj7vSY4QhfVDq
What Can I Do;The Corrs;0.631;0.516;09;-7.514;01;0.035;0.336;0.0;0.0974;0.688;78.0;;0259467;04;4rvT5iZVOCJeXZrDvy6JFK;https://open.spotify.com/track/4rvT5iZVOCJeXZrDvy6JFK
"""I Don't Want to Miss a Thing - From """"Armageddon"""" Soundtrack""";Aerosmith;0.383;0.662;02;-5.162;01;0.0333;0.165;0.0;0.248;0.138;121.154;;029876;04;225xvV8r1yKMHErSWivnow;https://open.spotify.com/track/225xvV8r1yKMHErSWivnow
Amazed;Lonestar;0.56;0.541;01;-7.97;01;0.0288;0.23;0.0;0.118;0.278;139.76;;024;04;5oQx6XZyrOOkGbme8DA9GO;https://open.spotify.com/track/5oQx6XZyrOOkGbme8DA9GO
Waiting for Tonight;Jennifer Lopez;0.694;0.941;01;-6.108;0;0.0408;0.00224;0.0826;0.109;0.854;125.014;;0246507;04;5jOvmh1DYmaiBPETL6HCRY;https://open.spotify.com/track/5jOvmh1DYmaiBPETL6HCRY
Spice Up Your Life;Spice Girls;0.556;0.993;01;-5.067;01;0.0464;0.0105;0.0341;0.403;0.702;124.016;;0173667;04;5qGwqO0lkbBXw4xNfzT7SF;https://open.spotify.com/track/5qGwqO0lkbBXw4xNfzT7SF
Shiny Happy People;R.E.M.;0.452;0.909;09;-3.977;01;0.0366;0.0313;0.0603;0.23;0.805;124.623;;0225787;04;1v2zyAJrChw5JnfafSkwkJ;https://open.spotify.com/track/1v2zyAJrChw5JnfafSkwkJ
If It Makes You Happy;Sheryl Crow;0.541;0.692;07;-7.056;01;0.0278;0.0409;0.000178;0.108;0.303;95.446;;032484;04;0lfPPoWG4b3OmhieJ2YDF0;https://open.spotify.com/track/0lfPPoWG4b3OmhieJ2YDF0
Genie In a Bottle;Christina Aguilera;0.633;0.8;01;-6.945;01;0.166;0.209;0.000123;0.137;0.913;175.716;;0217573;04;11mwFrKvLXCbcVGNxffGyP;https://open.spotify.com/track/11mwFrKvLXCbcVGNxffGyP
The Power of Love;Céline Dion;0.546;0.519;08;-9.072;01;0.0291;0.36;0.00046;0.24;0.247;140.054;;03424;04;5kK1Iru9ogP3Iy1zsANU1n;https://open.spotify.com/track/5kK1Iru9ogP3Iy1zsANU1n
What's Up?;4 Non Blondes;0.566;0.57;011;-9.875;0;0.0285;0.156;0.0;0.118;0.491;134.537;;0295493;04;7f0jXNMu2xjQUtmKMuWhGA;https://open.spotify.com/track/7f0jXNMu2xjQUtmKMuWhGA
Life;Des'ree;0.721;0.74;01;-5.453;01;0.0416;0.112;4.12e-05;0.0848;0.714;104.815;;021604;04;5LGqFIVBf3ZUeFBpc87CFS;https://open.spotify.com/track/5LGqFIVBf3ZUeFBpc87CFS
Step by Step;New Kids On The Block;0.787;0.63;0;-12.295;01;0.0609;0.0274;6.69e-06;0.161;0.882;125.347;;0267293;04;6J6RWKCPN5RFKHUKEUFjxS;https://open.spotify.com/track/6J6RWKCPN5RFKHUKEUFjxS
Don't Look Back in Anger;Oasis;0.349;0.913;0;-3.603;01;0.0691;0.0303;8.06e-06;0.12;0.225;164.005;;0287827;04;698mT3CTx8JEnp7twwJrGG;https://open.spotify.com/track/698mT3CTx8JEnp7twwJrGG
I Have Nothing - Film Version;Whitney Houston;0.486;0.448;07;-9.133;01;0.0342;0.757;0.0;0.0852;0.17;152.864;;029604;03;76puoNshqjAAocKl5KbmpQ;https://open.spotify.com/track/76puoNshqjAAocKl5KbmpQ
She's so High;Tal Bachman;0.537;0.84;09;-4.626;01;0.0363;0.2;2.15e-06;0.0998;0.211;124.269;;0224693;04;7mnGQesk1TzQLzQ9bYWZPR;https://open.spotify.com/track/7mnGQesk1TzQLzQ9bYWZPR
Change the World - 2015 Remaster;Eric Clapton;0.719;0.556;09;-8.77;01;0.0248;0.477;0.00511;0.0935;0.511;96.9;;0234813;04;5EVIK1ZxQF78Ryq4hiWj0F;https://open.spotify.com/track/5EVIK1ZxQF78Ryq4hiWj0F
Save Tonight;Eagle-Eye Cherry;0.548;0.742;0;-6.536;01;0.0337;0.000154;3.97e-05;0.109;0.583;119.496;;023604;04;7v02Sn9vYRQ6pc1lqhnkWY;https://open.spotify.com/track/7v02Sn9vYRQ6pc1lqhnkWY
Finally;CeCe Peniston;0.791;0.658;07;-11.128;01;0.0445;0.00653;0.0;0.0472;0.842;120.066;;0245;04;0uqvSVhGgQTIdj9G51vhvv;https://open.spotify.com/track/0uqvSVhGgQTIdj9G51vhvv
Say My Name;Destiny's Child;0.522;0.676;05;-3.571;0;0.16;0.274;0.0;0.134;0.746;67.427;;0271333;04;2gSyc23Hua25fqSFpgAh6W;https://open.spotify.com/track/2gSyc23Hua25fqSFpgAh6W
I Try;Macy Gray;0.593;0.642;02;-7.284;01;0.0299;0.313;0.000582;0.0804;0.736;76.403;;023944;04;6rvYf9JxdVpMdIiEbsbsBL;https://open.spotify.com/track/6rvYf9JxdVpMdIiEbsbsBL
When You Believe - from The Prince of Egypt;Whitney Houston;0.436;0.391;01;-9.62;0;0.0326;0.554;0.0;0.12;0.126;125.354;;0272893;04;0JN7vUgUolHGHFrOR8xk7S;https://open.spotify.com/track/0JN7vUgUolHGHFrOR8xk7S
Heal the World;Michael Jackson;0.545;0.485;09;-8.045;01;0.0485;0.537;1.8e-06;0.104;0.101;80.948;;0384307;04;7woW97CfcWaKtuC6W5BP2K;https://open.spotify.com/track/7woW97CfcWaKtuC6W5BP2K
"""Beauty and the Beast - from the Soundtrack """"Beauty and the Beast""""""";Céline Dion;0.463;0.4;06;-9.999;0;0.0308;0.643;2.46e-05;0.131;0.121;77.314;;024924;04;7B3UAPLYAbwXVgbHSKEaTw;https://open.spotify.com/track/7B3UAPLYAbwXVgbHSKEaTw
You Get What You Give;New Radicals;0.621;0.901;02;-5.396;01;0.0302;0.17;0.0;0.0875;0.744;113.967;;0300773;04;1Cwsd5xI8CajJz795oy4XF;https://open.spotify.com/track/1Cwsd5xI8CajJz795oy4XF
Two Princes;Spin Doctors;0.543;0.912;07;-10.71;01;0.0601;0.00162;2.1e-06;0.0565;0.836;103.731;;0256733;04;4ePP9So5xRzspjLFVVbj90;https://open.spotify.com/track/4ePP9So5xRzspjLFVVbj90
Mr. Jones;Counting Crows;0.578;0.817;0;-6.542;01;0.0363;0.183;3.06e-06;0.285;0.726;141.621;;0272293;04;5DiXcVovI0FcY2s0icWWUu;https://open.spotify.com/track/5DiXcVovI0FcY2s0icWWUu
I'm Every Woman;Whitney Houston;0.665;0.847;05;-8.314;0;0.0535;0.0178;0.00288;0.126;0.4;119.555;;0285107;04;2eHj0klWkwRQuIrNlPpCPa;https://open.spotify.com/track/2eHj0klWkwRQuIrNlPpCPa
Mambo No. 5 (A Little Bit of...);Lou Bega;0.607;0.802;05;-6.849;0;0.403;0.107;0.0;0.305;0.901;174.201;;02196;04;5lA6mFOvaiienokVbTZEQx;https://open.spotify.com/track/5lA6mFOvaiienokVbTZEQx
All That She Wants;Ace of Base;0.798;0.625;011;-9.689;01;0.0548;0.00547;7.98e-05;0.103;0.858;93.764;;0211213;04;6kWJvPfC4DgUpRsXKNa9z9;https://open.spotify.com/track/6kWJvPfC4DgUpRsXKNa9z9
Ride On Time;Black Box;0.653;0.805;09;-7.539;0;0.0325;0.00574;0.551;0.0691;0.847;118.763;;0272147;04;4YACgyR9xdAcyJMBV8H6oX;https://open.spotify.com/track/4YACgyR9xdAcyJMBV8H6oX
Nothing Compares 2 U;Sinéad O'Connor;0.511;0.574;05;-7.016;01;0.0273;0.0425;2.33e-05;0.105;0.161;119.917;;028004;04;3nvuPQTw2zuFAVuLsC9IYQ;https://open.spotify.com/track/3nvuPQTw2zuFAVuLsC9IYQ
Again;Janet Jackson;0.359;0.287;0;-9.51;01;0.0303;0.882;0.00607;0.186;0.189;130.135;;0227133;04;0IaMMHVbpJ0LrRAeigWOXr;https://open.spotify.com/track/0IaMMHVbpJ0LrRAeigWOXr
Stay Another Day;East 17;0.524;0.489;02;-7.828;01;0.0274;0.578;0.000624;0.186;0.443;127.768;;0267133;04;4wYCe9tSmUolNU4WmJKbZy;https://open.spotify.com/track/4wYCe9tSmUolNU4WmJKbZy
End Of The Road;Boyz II Men;0.64;0.427;05;-9.29;0;0.0241;0.0664;0.0;0.0579;0.529;149.703;;0351467;03;3l3xTXsUXeWlkPqzMs7mPD;https://open.spotify.com/track/3l3xTXsUXeWlkPqzMs7mPD
"""Rhythm Is A Dancer - 7"""" Edit""";SNAP!;0.794;0.745;09;-11.367;0;0.037;0.273;0.000414;0.143;0.706;124.249;;0225882;04;4RADreHMvMkZwsPgPr9z5c;https://open.spotify.com/track/4RADreHMvMkZwsPgPr9z5c
All My Life;K-Ci & JoJo;0.629;0.511;01;-8.651;01;0.0326;0.114;3.91e-06;0.0588;0.181;128.038;;033124;04;5GorFaKkP2mLREQvhSblIg;https://open.spotify.com/track/5GorFaKkP2mLREQvhSblIg
My Love Is Your Love;Whitney Houston;0.77;0.475;07;-9.512;01;0.159;0.0561;4.72e-06;0.0607;0.473;82.511;;0261573;04;1ckU1EhAO0Nr73QYw24SWJ;https://open.spotify.com/track/1ckU1EhAO0Nr73QYw24SWJ
More Than Words;Extreme;0.623;0.127;06;-14.935;01;0.0306;0.452;0.0;0.114;0.237;91.625;;033404;04;2SbsvihBJmgNKZ4qkXFWrp;https://open.spotify.com/track/2SbsvihBJmgNKZ4qkXFWrp
You Oughta Know - 2015 Remaster;Alanis Morissette;0.665;0.834;04;-7.737;01;0.0576;0.21;0.0;0.452;0.411;105.292;;0249493;04;3jS7bB0oXVOwGFZn3aE5NV;https://open.spotify.com/track/3jS7bB0oXVOwGFZn3aE5NV
Endless Love;Lionel Richie;0.483;0.268;01;-11.809;01;0.0257;0.866;0.0163;0.145;0.182;93.47;;02668;04;5iwyLsQ5yjnCaRrJGyAPZM;https://open.spotify.com/track/5iwyLsQ5yjnCaRrJGyAPZM
One;U2;0.392;0.534;0;-8.793;01;0.0369;0.245;0.00104;0.155;0.325;181.305;;0276187;04;3G69vJMWsX6ZohTykad2AU;https://open.spotify.com/track/3G69vJMWsX6ZohTykad2AU
"""Bills Bills Bills""";Destiny's Child;0.845;0.576;011;-5.15;0;0.153;0.139;0.0;0.0764;0.461;127.641;;0256027;04;1Oi2zpmL81Q0yScF1zxaC0;https://open.spotify.com/track/1Oi2zpmL81Q0yScF1zxaC0
Smooth;Santana;0.609;0.923;09;-3.908;01;0.0338;0.16;4.76e-06;0.295;0.961;115.994;;0294987;04;3kenIsD2tMzxb8XtJlxi5J;https://open.spotify.com/track/3kenIsD2tMzxb8XtJlxi5J
Back To Black;Amy Winehouse;0.403;0.422;07;-13.964;0;0.0373;0.134;2.05e-05;0.0861;0.378;122.728;;0241293;04;3FAclTFfvUuQYnEsptbK8w;https://open.spotify.com/track/3FAclTFfvUuQYnEsptbK8w
She Will Be Loved;Maroon 5;0.524;0.711;0;-5.494;0;0.0405;0.0567;0.0;0.134;0.539;203.867;;0257133;04;5s5t0OFg9lIlBFaCI14K1i;https://open.spotify.com/track/5s5t0OFg9lIlBFaCI14K1i
